stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
1821,3740CH,V. Vattaro. Stab.Chindet,,45.999035,11.205421,3740
1824,3791,Campregheri. Bivio,,45.984609,11.232633,3791
1826,3790,Centa,,45.969511,11.232839,3790
1827,3780,Centa. Bivio,,45.967432,11.226831,3790
1828,3780MC,Centa. Bivio M.Cioli,,45.963372,11.220882,3790
1829,3800,Menegoi,,45.952789,11.214269,3800
1830,3810,Fricca,,45.949416,11.209038,3810
1831,3820,Carbonare,,45.934440,11.226632,3820
1832,3830AB,Nosellari. Alb. Al Bivio,,45.931382,11.244893,3830
1833,3830,Nosellari,,45.929511,11.249884,3830
1834,3830DA,Dazio,,45.928454,11.256432,3830
1835,3830PS,Pra di Sopra,,45.930932,11.250609,3849
1836,3849,Lago di Lavarone,,45.933982,11.255934,3849
1837,3850HL,Lavarone. Htl Du Lac,,45.937155,11.255224,3850
1838,3850,Lavarone. Chiesa,,45.941014,11.251665,3850
1839,3863,Lanzino,,45.947306,11.250759,3863
1840,3862,Stengheli,,45.949562,11.258656,3862
1841,3860,Bertoldi,,45.950405,11.263147,3860
1842,3861,Azzolini,,45.942712,11.265035,3861
1843,3851,Gionghi,,45.940721,11.269663,3851
1844,3870,Lavarone Cappella,,45.936709,11.275433,3870
1845,3878,Gasperi,,45.940597,11.276804,3878
1846,3880,Casanova,,45.941233,11.279660,3880
1847,3880BM,Masetti. Bivio,,45.954258,11.294437,3890
1848,3890,Monterovere,,45.960662,11.297380,3890
1849,3895SP,Luserna. Sp9,,45.924892,11.317931,3895
1850,3895,Luserna,,45.921654,11.324250,3895
1851,3830RR,Nosellari,,45.929642,11.249469,3830
1852,3830AR,Nosellari. Alb. Al Bivio,,45.931477,11.244820,3830
1853,0001ML,Trento. Via Milano,,46.060801,11.127560,0001
1856,4200HM,S.Cristoforo. Htl Meridiana,,46.039519,11.242428,4200
1857,4210,Ischia di Pergine,,46.033155,11.247720,4210
1858,4211MR,Albere'. Maso Roveri,,46.031614,11.251896,4211
1859,4211,Alberè di Tenna,,46.029542,11.255650,4211
1860,4212BS,Tenna. Bivio Pontara Serafini,,46.023292,11.261977,4212
1861,4212SP,Tenna. Sp 16 Al Km 4,,46.017114,11.266267,4212
1863,4212,Tenna,,46.012781,11.266693,4212
1865,3100VP,Rovereto. Via Paoli,,45.891150,11.039961,3100
1866,3100VC,Rovereto Via Craffonara,,45.886591,11.034167,3100
1867,3100PD,Rovereto. Via Calcinari,,45.886539,11.044665,3100
1869,3100AT,Rovereto. Ex Cartiera Ati,,45.887115,11.050650,3100
1870,3100SC,Rovereto. Rist. S.Colombano,,45.885320,11.059866,3100
1871,3150,Trattoria Genovesa,,45.882615,11.062598,3150
1872,3151SP,Toldo-Sp 50 Km 0.2 Balanzi,,45.877319,11.065782,3151
1874,3151,Toldo,,45.875509,11.068765,3151
1875,3151AU,Toldo-Loc. Auga,,45.874366,11.069822,3151
1876,3183,Moscheri,,45.868419,11.073187,3183
1877,3184,Clocchi,,45.866543,11.073860,3184
1878,3184BA,Barde,,45.862599,11.075465,3153
1879,3153,Vignala,,45.861927,11.082474,3153
1880,3154,Boccaldo,,45.857706,11.085125,3154
1881,3154AL,Boccaldo Alta,,45.857139,11.088105,3154
1882,3154BV,Giazzera Bivio,,45.861604,11.087084,3154
1883,3182,Pozza di Trambileno,,45.863266,11.085268,3154
1884,3154AR,Boccaldo Alta,,45.857598,11.087985,3154
1885,3154RR,Boccaldo R,,45.857758,11.085256,3154
1886,3155VN,Vanza Vn,,45.854587,11.078516,3155
1888,3155,Vanza,,45.852887,11.077951,3155
1889,3155DV,Vanza-Civ. 82,,45.851556,11.077386,3155
1890,3155BV,Vanza-Bivio Pozzacchio,,45.846393,11.075714,3155
1891,3253,Pozzacchio,,45.834587,11.082960,3253
1893,3100OS,Rovereto. Ospedale,,45.881832,11.038061,3100
1894,3295SM,Lizzana-Scuole,,45.870015,11.030929,3100
1895,3295,Lizzana,,45.866873,11.030680,3100
1896,3295RO,Lizzana-Rovercenter,,45.864519,11.029205,3100
1897,3341LA,Marco-Lavini,,45.853419,11.014571,3341
1898,3341OF,Marco-Officina,,45.843877,11.008603,3341
1899,3341,Marco,,45.841830,11.007727,3341
1900,3341VA,Marco-Via Varini,,45.836853,11.010999,3341
1901,3341ZI,Marco-Zona Ind.Le,,45.825549,11.010720,3341
1902,3342,Serravalle,,45.809259,11.014915,3342
1903,3343TV,S.Margherita Via Trento/Vanga,,45.800294,11.023362,3343
1904,3343,S.Margherita,,45.796906,11.024863,3343
1905,3344CA,Marani-Loc.Cumer,,45.785014,11.018627,3344
1906,3344,Marani,,45.780826,11.015698,3344
1907,3344FO,Marani-Via Campagnole,,45.773439,11.011444,3344
1908,3344MO,Marani-Fabbrica Bvm,,45.773678,11.012687,3344
1909,3344CE,Marani-Centrale Elettrica,,45.769788,11.010219,3344
1910,3345,Pilcante. Bivio,,45.762313,11.004846,3346
1911,3346,Ala. Via Malfatti,,45.758398,11.000745,3346
1912,3346OS,Ala. Ospedale Bivio,,45.756790,10.999016,3346
1913,3347CA,Sdruzzinà-Loc.Campagnola,,45.742707,10.980734,3347
1914,3347,Sdruzzinà,,45.740832,10.977280,3347
1915,3358,Vò Sinistro,,45.735022,10.959228,3358
1916,3357,Sabbionara,,45.740018,10.957603,3349
1918,3350CC,Avio-Carabinieri,,45.736954,10.946500,3350
1919,3350,Avio,,45.735489,10.942933,3350
1920,3350CS,Avio-Cantina Sociale,,45.732174,10.938340,3350
1921,3350VB,Avio. Via M.Baldo,,45.731592,10.934435,3350
1922,3350CR,Avio-Cantina Sociale,,45.732379,10.938977,3350
1923,3350ZI,Avio-Zona Ind.Le,,45.730364,10.939478,3350
1924,3350DA,Avio-Loc.Dazio,,45.711911,10.926737,3350
1925,3351,Mama D'avio,,45.704726,10.921750,3351
1926,3351SO,Mama D'avio di Sotto,,45.700607,10.918679,3351
1927,3352,Borghetto,,45.697001,10.925942,3352
1928,3352CA,Borghetto-Cavalcaferr.,,45.699086,10.928925,3352
1929,3353,S.Leonardo,,45.704662,10.930990,3353
1930,3354,Masi D'avio,,45.712332,10.936854,3354
1931,3100CV,Rovereto. Via Cavour,,45.887281,11.034550,3100
1933,3040BV,Calliano. Bivio Folgaria,,45.933180,11.096303,3040
1934,3041,Dietrobeseno,,45.927046,11.118482,3041
1935,3042SO,Mezzomonte di Sotto,,45.916957,11.134877,3042
1936,3042,Mezzomonte,,45.916422,11.138918,3042
1937,3043,Peneri,,45.918996,11.145345,3043
1938,3044,Carpeneda,,45.912806,11.156999,3044
1939,3045OB,Folgaria. Ortofr.Bolognani,,45.918965,11.157831,3045
1940,3045AP,Folgaria. Via 25 Aprile,,45.918634,11.162219,3045
1941,3045PG,Folgaria. Via Battisti,,45.917297,11.166763,3045
1943,3048GA,Costa. Htl Garden,,45.918748,11.186271,3048
1944,3048,Costa di Folgaria,,45.920180,11.188636,3048
1945,3048BN,Bivio Nocchi,,45.919068,11.198432,3048
1946,3054,Passo Del Sommo,,45.919567,11.205944,3054
1947,3049,S.Sebastiano,,45.925011,11.212054,3049
1948,3049CA,S.Sebastiano-Sez.Cacciatori,,45.925469,11.214884,3049
1949,3049BC,Bivio Cueli,,45.923765,11.216201,3049
1950,3053,Morganti,,45.929360,11.221269,3053
1951,3053RR,Morganti,,45.929175,11.220990,3053
1952,3048GR,Costa. Difr. Garden Htl,,45.918768,11.186156,3048
1954,3048RR,Costa di Folgaria,,45.920369,11.189056,3048
1956,3040BR,Calliano. Bivio Folgaria,,45.933019,11.096718,3040
1958,3101,Villa Lagarina-A22,,45.914606,11.033871,3101
1959,3101CC,Villa Lagarina-Carabinieri,,45.916304,11.034062,3101
1960,3102,Piazzo di Villa Lagarina,,45.922241,11.033964,3102
1961,3103,Pomarolo,,45.926259,11.042603,3103
1962,3103VP,Pomarolo. Chiesa,,45.926406,11.045613,3103
1963,3104,Chiusole,,45.925420,11.053258,3104
1964,3105,Nomi,,45.928721,11.072320,3105
1965,3105RI,Nomi. Casa di Riposo,,45.927894,11.076198,3105
1967,3100VB,Rovereto. Via Bellavista,,45.890920,11.047004,3100
1968,3201CA,Campolongo di Noriglio,,45.887004,11.063810,3201
1969,3201,Noriglio,,45.884542,11.069557,3201
1970,3201BE,Noriglio-Beccachè,,45.882076,11.071790,3201
1971,3198,Costa di Noriglio,,45.884273,11.072988,3198
1972,3207SP,Valgrande. Sp3 Km 8,,45.877091,11.105901,3207
1973,3207,Valgrande,,45.878839,11.111132,3207
1974,3208VN,Valduga-Prima,,45.876702,11.124249,3208
1976,3208,Valduga,,45.877809,11.129781,3208
1977,3222,Pedrazzi,,45.878153,11.142220,3222
1978,3226,Peltreri,,45.878740,11.148786,3226
1979,3209,Piazza di Terragnolo,,45.878929,11.152414,3209
1980,3225,Dosso,,45.877625,11.155663,3215
1981,3215,Puechem,,45.877318,11.157880,3215
1982,3224,Camperi,,45.875170,11.161044,3215
1983,3223UN,Baisi-Prima,,45.867057,11.180172,3223
1985,3223,Baisi,,45.867137,11.182107,3223
1986,3210ZZ,Zoreri,,45.866337,11.184369,3210
1987,3210,Zoreri-Soldati,,45.864869,11.190058,3210
1988,3219,Costa di Terragnolo,,45.880793,11.148053,3219
1989,3219CA,Castello,,45.880834,11.141525,3219
1990,3197,Potrich Bivio,,45.883305,11.123671,3197
1991,3212UN,Scottini-Prima,,45.884471,11.129211,3212
1992,3212,Scottini,,45.883891,11.135233,3212
1993,3047,Serrada,,45.890916,11.154070,3047
1994,3047BF,Serrada-Bivio Fondogrande,,45.896172,11.155746,3047
1995,3046,Mezzaselva,,45.906007,11.173587,3046
1997,3045BS,Folgaria. Rotatoria,,45.913039,11.178085,3045
1998,3047RR,Serrada,,45.891050,11.154036,3047
1999,3302,Mori. Via Terranera,,45.848564,10.982913,3310
2000,3363,S.Cecilia,,45.823141,10.998178,3363
2001,3362CC,Chizzola-Cava Cipriani,,45.819120,11.000155,3362
2002,3362SP,Chizzola-Sp. 90 Km 16.8,,45.817738,11.003964,3362
2003,3362EU,Chizzola-Euromobili,,45.813499,11.008310,3362
2004,3362,Chizzola,,45.809175,11.008766,3362
2005,3364,Villetta,,45.807112,11.009863,3364
2006,3356,S.Lucia di Ala,,45.797366,11.015411,3356
2007,3367CA,Pilcante-Capitelli,,45.772609,11.001559,3346
2008,3367SC,Pilcante-Scuole,,45.770486,11.001246,3346
2009,3367,Pilcante,,45.767191,11.000763,3346
2010,3340,Campagnola,,45.757938,10.992037,3340
2011,3349CA,Sabbionara-Casello Autostr.,,45.746871,10.976754,3349
2013,3405BC,Cornè-Bivio Saccone,,45.810938,10.980436,3405
2014,3405FC,Cornè-Fam.Coop,,45.807942,10.971565,3405
2015,3405,Corne',,45.807953,10.970914,3405
2018,3367CV,Pilcante-Cave,,45.778359,11.002674,3346
2019,3100VD,Rovereto. Via Dante,,45.886463,11.040331,3100
2020,3100VH,Rovereto. Viale Schio 19,,45.883684,11.043474,3100
2021,3100VZ,Rovereto. Via Zugna Civ. 13,,45.884371,11.046557,3100
2022,3230,Bivio Porte di Trambileno,,45.883260,11.051310,3230
2023,3230DO,Dosso-Loc. Brentegan,,45.880223,11.051099,3230
2024,3231SI,Sich,,45.873858,11.058115,3230
2025,3231,Albaredo,,45.855995,11.061132,3231
2026,3232,Foppiano,,45.842063,11.061810,3232
2027,3233,Zanolli,,45.822793,11.070760,3233
2028,3234,Matassone,,45.815853,11.078228,3234
2029,3235,Aste,,45.790383,11.095311,3162
2030,3236,Cumerlotti,,45.787135,11.101381,3236
2031,3237,Riva di Vallarsa,,45.779571,11.105235,3237
2032,3238,Bruni,,45.776691,11.107622,3238
2033,3243,Geche,,45.769337,11.115938,3243
2034,3239,Obra di Vallarsa,,45.764916,11.116502,3239
2035,3240,Ometto,,45.759715,11.118826,3240
2036,3100SM,Rovereto. S.Maria,,45.883633,11.040798,3100
2060,3157,Vanza. Bivio,,45.850946,11.073050,3155
2061,3158,Pozzacchio. Bivio,,45.844984,11.074255,3155
2062,3159,Valmorbia,,45.818618,11.091657,3159
2063,3159BD,Bivio Dosso di Valmorbia,,45.816939,11.094621,3159
2064,3160,Zocchio,,45.809065,11.096514,3160
2065,3161FC,Anghebeni. Fam.Coop,,45.796466,11.105434,3162
2066,3149,Arlanch,,45.790988,11.102063,3162
2067,3162,S.Anna di Vallarsa,,45.794758,11.096736,3162
2068,3149RR,Arlanch-Dir. Raossi,,45.791126,11.101784,3162
2069,3161,Anghebeni,,45.794141,11.107315,3162
2070,3163,Foxi,,45.789794,11.111885,3163
2071,3163PR,Foxi-Loc.Prugnele,,45.787189,11.109189,3163
2072,3164CO,Raossi-Loc.Corte,,45.782482,11.114262,3164
2073,3164,Raossi,,45.782693,11.118680,3164
2074,3171,Speccheri. Bivio,,45.781151,11.124398,3167
2075,3167,Parrocchia di Vallarsa,,45.776986,11.123301,3167
2076,3168UN,Piano,,45.773237,11.131267,3167
2077,3168,Piano di Vallarsa,,45.771494,11.135678,3167
2078,3170,Streva,,45.762477,11.161869,3166
2079,3169,Pian Delle Fugazze,,45.760391,11.172668,3166
2084,3156,Spino,,45.860265,11.074842,3156
2085,3165,Speccheri,,45.765509,11.129885,3165
2086,3166SE,Camposilvano Ii,,45.758240,11.144359,3166
2087,3166,Camposilvano,,45.760189,11.144106,3166
2099,3389,Ronzo Chienis,,45.891087,10.951840,3389
2100,3389VL,Ronzo Chienis-Via Longa,,45.888624,10.948740,3389
2101,3389CF,Ronzo Chienis-Cons.Ortofrutta,,45.886909,10.946661,3389
2102,3385,Varano,,45.881318,10.938411,3385
2103,3384,Pannone,,45.877265,10.934159,3384
2104,3382RR,Manzano.,,45.866524,10.953422,3381
2105,3383,Nomesino,,45.865456,10.962699,3381
2106,3382,Manzano,,45.866575,10.953604,3381
2107,3381,Valle S. Felice,,45.868988,10.938218,3381
2108,3460BL,Loppio. Bivio,,45.855770,10.932163,3460
2123,3450VB,Tierno-Via G.Battisti,,45.847789,10.978014,3310
2124,3450,Tierno,,45.845531,10.977542,3310
2125,3401,Besagno,,45.837659,10.969124,3401
2126,3402,Castione,,45.837801,10.953531,3407
2127,3407PA,Brentonico-Ferramenta,,45.819440,10.958236,3407
2128,3407,Brentonico,,45.817937,10.956111,3407
2129,3406,Fontechel,,45.816501,10.948273,3407
2130,3406BG,Fontechel-Bivio S.Giacomo,,45.814087,10.945967,3407
2131,3411,Prada,,45.801037,10.955918,3411
2132,3412BU,Saccone-Loc. Al Bus,,45.796067,10.965987,3412
2133,3412,Saccone,,45.795393,10.974288,3412
2134,3415,Crosano. Bivio,,45.821313,10.967064,3407
2135,3407MO,Brentonico-Mobil.Zoller,,45.822387,10.962755,3407
2136,3413,Sorne,,45.808236,10.953403,3413
2137,3414,Cazzano,,45.816981,10.969310,3407
2138,3403SE,Crosano-Via S.Biagio 25/27,,45.818934,10.975082,3407
2141,3403,Crosano-Fam. Coop.,,45.820049,10.975654,3407
2142,3403UN,Crosano-Via Mazzini,,45.820614,10.970803,3407
2145,3405UN,Cornè Loc. Gai,,45.808687,10.967859,3405
2150,2042PR,Lon .,,46.084021,10.992621,2040
2156,1190VM,Tesero. Via Mulini,,46.296357,11.506056,1190
2157,1190PE,Tesero. Loc. Pesa,,46.305821,11.504982,1190
2158,1182CH,Stava. Chiesetta,,46.310266,11.505068,1182
2159,1182,Stava,,46.315423,11.503407,1182
2163,1161VA,Varena. Via Alpini-Dir.Lavazè,,46.307731,11.460131,1160
2174,1100SR,Civezzano-Quadrivio,,46.089186,11.185612,1100
2193,1100OX,Civezzano. Scuola Media,,46.092560,11.179562,1100
2194,3840,Virti,,45.945492,11.238622,3850
2210,4290BV,Visintainer. Bivio,,46.032038,11.267094,4290
2211,4136,Falesina,,46.071005,11.277768,4136
2212,4511,Ivano Fracena,,46.057116,11.528159,4511
2213,0001BZ,Trento. Via Bezzi,,46.058467,11.119266,0001
2214,4322,Loc. Lochere,,45.989031,11.300997,4322
2215,4321,Quaere,,45.991114,11.303013,4321
2216,4321BL,Lochere. Bivio Quaere,,45.991198,11.300214,4322
2217,1220PI,Predazzo. Piscina Com.,,46.311472,11.615514,1220
2218,4050IM,Bedollo-Inc.Osvaldo/Martinati,,46.165827,11.298946,4050
2219,4050SO,Bedollo. Via S.Osvaldo 26,,46.166498,11.300795,4050
2220,4050OP,Bedollo-Inc.Via S.Osvaldo/Pec,,46.168359,11.302232,4050
2221,1128CV,Barcatta. Civ. 31,,46.251161,11.350424,1128
2223,4320CC,S.Giuliana. Via Delle Fonti 2,,45.989484,11.311517,4320
2226,5130SC,Istituto S.Croce,,46.162682,11.818531,5130
2227,5140CA,Fiera di Primiero,,46.172238,11.823735,5140
2228,5140MO,Molaren,,46.168003,11.820292,5140
2229,5130IN,Mezzano. Casa Ina,,46.156453,11.807981,5130
2230,5146AB,Transacqua. Albergo Belvedere,,46.177765,11.837156,5140
2231,5146,Transacqua. Piazza S.Marco,,46.174807,11.833415,5140
2232,5146IS,Transacqua. Isolabella,,46.175239,11.831610,5140
2234,5141TP,Tonadico. 3 Ponti,,46.179987,11.837944,5140
2236,4128,S.Caterina di Pergine,,46.017256,11.227009,4250
2238,3480RR,Torbole,,45.871537,10.875033,3480
2241,2650RO,Rocce Rosse,,46.031915,11.045705,2650
2242,3100CR,Rovereto. C.Rosmini Pt,,45.891069,11.041275,3100
2243,3100CE,Rovereto. Via Vannetti,,45.890246,11.035596,3100
2244,3100MO,Rovereto. Rosmini-Monumento,,45.890843,11.043031,3100
2246,1078CR,Cembra. Cimitero,,46.174569,11.217540,1078
2247,1106MJ,Bosco. Maso Jobstraibizer,,46.113246,11.179412,1106
2248,3520SR,Arco. Svizzera,,45.921146,10.891381,3520
2250,3533RR,Arco. Via S.Caterina,,45.912518,10.875502,3520
2252,4143,Hacleri,,46.124460,11.339729,4143
2253,2221,Calvola,,45.926490,10.831528,2210
2254,3640MC,Aldeno-Maso Canova,,45.964223,11.092594,3640
2255,5170RD,Valmesta. Bivio Dismoni,,46.222621,11.809215,5170
2256,4520CO,Strigno-Via Roma,,46.063335,11.523673,4520
2257,4137MR,Roncogno. Maso Raot,,46.067441,11.209970,4137
2258,4111PO,Zivignago. Al Ponte,,46.072254,11.261132,4111
2259,4121MO,Viarago. Via Montegian,,46.079286,11.259872,4112
2260,1224VE,Passo Rolle. Albergo Venezia,,46.296225,11.782401,1224
2261,4282,Zava,,46.042113,11.251014,4282
2263,4280CE,Masetti. Paese,,46.051335,11.248907,4280
2264,3080ST,Ss12 S.Ilario/Via Stroperi,,45.912456,11.043863,3100
2265,2021CS,Terlago. Centro Sportivo,,46.088960,11.047684,2021
2266,2650SP,Vason-Sp85 Al Km 17,,46.042742,11.061769,2650
2267,2021FS,Terlago. Via Fies,,46.099088,11.042561,2021
2268,2023BO,M. Terlago. Boccari,,46.107772,11.033513,2023
2269,2470PO,S.Antonio di Mav.-Loc. Pozze,,46.184054,10.776845,2470
2271,2200IT,Cavrasto. Itea,,46.018632,10.818607,2185
2273,2202SE,Balbido-Scuole,,46.016039,10.815915,2202
2274,2180SP,Ponte Arche Sp5 Civ. 1,,46.035110,10.868132,2180
2278,2053SP,Vigo Cavedine Sp84,,45.977989,10.976705,2054
2279,2056BP,Luch. Bivio Con Via Del Ponte,,45.969281,10.968596,2056
2280,2031,Baselga Del Bondone,,46.078318,11.046920,2030
2281,3030PO,Besenello. Posta Vecchia,,45.951254,11.108000,3030
2286,2149VB,Enguiso Via Del Bo' Civ. 2,,45.909556,10.728930,2147
2287,2147EU,Bezzecca. Eurospin,,45.895356,10.715057,2147
2288,2155DE,Tiarno di Sotto Loc. Degara,,45.892988,10.690919,2155
2289,2321HC,Lodrone-Hotel Castel Lodrone,,45.830812,10.539371,2321
2290,2250CR,Ragoli "Croce",,46.054689,10.781687,2240
2291,2303CA,Bersone-Capolinea,,45.946321,10.632473,2305
2292,2299SV,Praso-Loc. Sevror,,45.953885,10.641928,2299
2293,0956CI,Molveno. Cimitero,,46.141389,10.965584,0956
2295,0960BC,Brione. Case Itea,,45.879610,10.859098,0960
2296,0960BO,Brione. H.Orchidea,,45.884338,10.862800,0960
2297,3532,S.Alessandro,,45.888029,10.862196,0960
2299,3532VR,S.Alessandro. Via Rovigo,,45.886951,10.858209,0960
2300,3532CA,S.Alessandro. Cartiera,,45.887068,10.855454,0960
2301,3521GR,S.Giorgio. La Grotta,,45.893713,10.860858,3520
2302,3521,S.Giorgio,,45.898583,10.867401,3520
2303,3521SP,S.Giorgio. Incr.V.Sabbioni,,45.900713,10.870374,3520
2304,3521AR,S.Giorgio. Zona Artigianale,,45.905119,10.875016,3520
2305,3521VM,S.Giorgio. Circonvallazione,,45.908088,10.877798,3520
2306,3520MB,Arco. Via Mantova 1,,45.909987,10.879474,3520
2307,3520MA,Arco. Via Mantova 21,,45.912913,10.882711,3520
2308,3520VM,Arco. Via Monache Poste,,45.916064,10.884855,3520
2309,2136SG,Varone. Via Venezia/Sega,,45.908157,10.844883,2136
2310,2136VV,Varone. Via Venezia/Ferrari,,45.908697,10.842103,2136
2311,0960MR,Riva Del G. V.Martiri,,45.887604,10.844053,0960
2313,0960VR,Riva V.Rovereto Vv.Ff.,,45.884007,10.851074,0960
2314,0960DC,Riva Del G. Via D. Chiesa,,45.888586,10.846173,0960
2315,2290IS,Tione-Istituto,,46.034810,10.728762,2290
2316,3300SA,Ss. 240-Mariani,,45.870231,11.016712,3100
2317,3239CV,Obra di Vallarsa Civ. 13,,45.766710,11.114410,3239
2318,3151ER,Eremo di S. Colombano,,45.878686,11.063384,3150
2319,3100LI,Rovereto. Via Barattieri,,45.896492,11.040686,3100
2320,2289,Tione. Ospedale,,46.043031,10.724961,2290
2321,3534,Vignole-Dir. Rovereto,,45.908947,10.901505,3520
2322,3540IG,Massone. Inc.Via Gazzoletti,,45.916854,10.901285,3520
2324,3720WE,Brusafer,,46.012192,11.147853,3720
2326,3760MF,Vattaro. Maso Fosina,,45.997040,11.211760,3760
2329,3405LO,Cornè-Loc. Lodrone,,45.805623,10.974984,3405
2330,3406LA,Loc. Landrom Civ. 1,,45.805130,10.940759,3407
2331,3416SA,Loc.Cave di Corne'-Loc.Saiori,,45.809262,10.981072,3405
2332,3416CV,Loc.Cave Ii di Corne'-L.Cioni,,45.808106,10.981855,3405
2333,3381PI,Piantino,,45.860712,10.937411,3381
2334,3381CI,Valle S.Felice-Cimitero,,45.867807,10.939938,3381
2335,3382BV,Manzano-Bivio,,45.864539,10.950028,3381
2336,3389BO,Ronzo Chienis-Via Bordala,,45.892389,10.953620,3389
2338,4042AL,Montagnaga. Villa Alpina,,46.101491,11.236261,4042
2340,5143MV,Passo Cereda. Maso Vaietta,,46.197439,11.918306,5143
2342,2122,Pergolese,,46.026608,10.959249,2122
2343,2055,Masi di Vigo Cavedine,,45.965319,10.973620,2055
2344,2308,Por,,45.938516,10.648235,2308
2345,3101MA,Villa Lagarina-Via Magrè,,45.917603,11.033511,3101
2346,3103PI,Pomarolo-Via Del Pionte,,45.925171,11.048057,3103
2348,3341VN,Marco Via Ii Novembre 30,,45.847797,11.011651,3341
2349,3185,Bastianello,,45.762873,11.127613,3165
2350,3187,Pezzati,,45.764686,11.126435,3165
2351,5260,Luxottica-Agordo,,46.284252,12.021336,5260
2352,3677,Vigile,,45.973218,11.057986,3680
2353,3681,Costa di Cimone,,45.978263,11.060239,3680
2354,3676,Finestrella,,45.980687,11.061052,3680
2355,3675,Pietra di Cimone,,45.981135,11.063689,3680
2356,3051,Guardia di Folgaria,,45.907383,11.132641,3051
2357,5140RO,Fiera di P. Via Roma 75,,46.182359,11.831562,5140
2358,4048VT,Regnana. Via Dei Tamagi,,46.158145,11.303489,4048
2359,4570VF,Pieve Tesino Vigili Del Fuoco,,46.066276,11.616181,4550
2362,4300VA,Levico T.-Inc. Via Delle Alte,,46.017561,11.341845,4300
2363,4382,Gionzeri,,46.057250,11.409697,4382
2364,4520ME,Strigno,,46.065983,11.523172,4520
2365,4448CA,Spera-Capolinea.,,46.075037,11.506861,4520
2367,4467PA,Villa-Solo Dir. Strigno Fs,,46.056891,11.519590,4449
2368,1020,Cadino,,46.217405,11.153407,1020
2371,2621LV,Sopramonte Sp85 Loc. La Valle,,46.075882,11.056027,2621
2372,2621SP,Sopramonte Sp 85,,46.075775,11.058706,2621
2373,2621,Sopramonte,,46.071315,11.059205,2621
2374,2621MB,Maso Banal,,46.069075,11.063405,2621
2376,1070OS,Cavalese. Ospedale,,46.289134,11.454832,1070
2377,1227,Passo Valles. Bivio Falcade,,46.360075,11.844291,1227
2379,0961VP,S.Martino di C. Ex Pisoni,,46.277780,11.798399,0961
2380,0001PI,Trento. Via Piave,,46.062107,11.125366,0001
2382,2430VP,Caderzone Bivio Con Via Pozze,,46.125241,10.754488,2430
2383,1077CR,Lisignago. Casa di Riposo,,46.161790,11.198435,1077
2384,1139,Caloneghi,,46.198209,11.318199,1121
2385,6300,Male',,46.353568,10.916860,6300
2386,6290BV,Terzolas. Bivio Val di Rabbi,,46.358215,10.917232,6300
2387,6321BV,Magras. Bivio,,46.360122,10.912461,6300
2388,6321,Loc. Molini,,46.366694,10.891512,6321
2389,6322SD,Pracorno-Sud,,46.370048,10.883500,6322
2390,6322,Pracorno,,46.373171,10.878304,6322
2391,6322BP,Pracorno Bivio Pozze,,46.378807,10.869660,6322
2392,6323,Tasse',,46.390586,10.860424,6323
2393,6323NO,Tassè Nord,,46.394023,10.856868,6323
2394,6324SD,S.Bernardo Sud,,46.398432,10.849458,6324
2395,6324,S. Bernardo,,46.401239,10.845312,6324
2396,6325,Piazzola. Bivio,,46.406017,10.828568,6327
2397,6327CA,Casna,,46.406059,10.831609,6327
2398,6327PE,Penasa-Bivio,,46.406915,10.832108,6327
2399,6327NI,Nistella,,46.408995,10.828332,6327
2400,6327CR,Crespion,,46.410258,10.823655,6327
2401,6327,Piazzola,,46.410435,10.817915,6327
2402,6327NO,Piazzola-Nord,,46.409741,10.814021,6327
2403,6328SD,Somrabbi-Sud,,46.409814,10.810173,6328
2405,6328MI,Somrabbi-Misseroni,,46.409866,10.803279,6328
2406,6328,Somrabbi,,46.410071,10.800280,6328
2407,6326SD,Rabbi Bagni-Sud,,46.407766,10.811433,6327
2408,6326BS,Rabbi Bagni-Bar Stella,,46.407755,10.813267,6327
2409,6326,Rabbi Bagni,,46.407620,10.808735,6327
2410,6327MN,Masnuovo,,46.407370,10.824469,6327
2411,6300NO,Male' Nord,,46.350061,10.909670,6300
2413,6310,Croviana. Via Nazionale,,46.345139,10.903691,6310
2414,6320SU,Monclassico Sud,,46.335934,10.893302,6320
2415,6320,Monclassico,,46.333268,10.888501,6320
2416,6330,Presson,,46.332437,10.879962,6340
2417,6340BV,Dimaro. Coop,,46.327363,10.872172,6340
2418,6340,Dimaro. Piazza Centrale,,46.325262,10.874890,6340
2419,6340MB,Località Bonetei,,46.320999,10.872234,6340
2420,6341,Costa Rotian,,46.317748,10.867678,6341
2421,6342,Folgarida,,46.305592,10.863342,6342
2422,6342SU,Sun Valley,,46.304640,10.867089,6342
2423,6343,Belvedere,,46.297442,10.867488,6343
2424,6344,Genziana,,46.260117,10.854858,6344
2426,0001TM,Trento Ftm,,46.074289,11.120764,0001
2427,6220,Cles. Autostazione,,46.364610,11.038658,6220
2429,6301,Mangiasa,,46.350218,10.899064,6301
2430,6387,Claiano. Bivio,,46.312710,10.776893,6386
2431,6386,Pellizzano,,46.311376,10.757830,6386
2432,6388SD,Termenago Sud,,46.315407,10.764908,6388
2433,6388,Termenago,,46.316572,10.765803,6388
2434,6389,Castello di Pellizzano,,46.321749,10.774396,6389
2435,6390,Ortisè,,46.326212,10.784860,6390
2436,6391,Menas,,46.328403,10.786373,6391
